2 1483517 2907 0 0
2 2361074 2769 0 0
2 2392147 2618 0 0
2 5879655 2967 0 0
0 7441718 2695 0 0
0 8806243 2741 0 0
2 8932988 2896 0 0
2 9165022 2827 0 0
0 9596310 2636 0 0
0 9810681 2685 0 0
0 10384796 2800 0 0
2 10384797 2866 0 0
0 10605307 2770 0 0
2 10605306 2853 0 0
0 10918023 2715 0 0
2 13389881 2767 0 0
0 13534527 2962 0 0
2 13534527 2817 0 0
0 14663663 3103 0 0
2 15841570 2749 0 0
0 16385208 2960 0 0
2 17480947 3014 0 0
0 18417295 2885 0 0
0 19630324 2486 0 0
2 19630324 2913 0 0
2 20354522 2998 0 0
0 20405539 2626 0 0
0 20781902 2635 0 0
0 21042864 2602 0 0
2 21042865 2894 0 0
2 22291632 3199 0 0
2 22302377 2868 0 0
0 23003199 2546 0 0
2 23003200 2893 0 0
2 23386593 2791 0 0
0 26584239 2797 0 0
2 26584239 3132 0 0
0 28036153 2612 0 0
2 28036154 2856 0 0
0 28052455 2894 0 0
2 28052456 3005 0 0
0 28263342 2530 0 0
2 28263343 2832 0 0
0 29511360 2683 0 0
2 29511360 2895 0 0
0 29854740 2698 0 0
2 29854741 2806 0 0
2 31024669 2847 0 0
2 34732410 2862 0 0
0 35635456 2618 0 0
2 35635456 2945 0 0
0 36437247 2903 0 0
2 36437247 2898 0 0
2 36718374 2743 0 0
2 36780639 2760 0 0
2 39358028 2873 0 0
0 40905317 2729 0 0
2 41952322 2827 0 0
0 42362512 3015 0 0
0 42622366 2775 0 0
0 44600760 2754 0 0
0 45726837 2730 0 0
0 46348586 2822 0 0
0 46469704 2847 0 0
0 46834485 2503 0 0
2 47097436 2757 0 0
0 47126946 2631 0 0
0 47212205 2719 0 0
2 47212207 2880 0 0
0 48286278 2409 0 0
0 48867011 2683 0 0
2 48867011 2825 0 0
0 49226666 2832 0 0
2 52263764 2965 0 0
2 52595947 2886 0 0
0 52760475 2567 0 0
0 53813022 2521 0 0
2 53813023 2861 0 0
2 54457323 2875 0 0
2 57433719 2717 0 0
2 59756728 2464 0 0
0 61044885 3050 0 0
2 61044885 2863 0 0
2 61096250 2957 0 0
2 63169839 3014 0 0
0 64967696 2683 0 0
2 65011400 2834 0 0
0 65638276 3133 0 0
0 66692815 2636 0 0
2 67777467 2953 0 0
0 69390031 2948 0 0
0 70155726 2781 0 0
2 70155726 2900 0 0
0 71548412 2497 0 0
0 73236352 2494 0 0
0 73284784 2816 0 0
0 74450589 2678 0 0
2 76330541 2745 0 0
2 76644868 2862 0 0
2 77439161 2850 0 0
2 77909723 2836 0 0
2 79016654 3032 0 0
2 79424150 2811 0 0
0 80115188 2661 0 0
0 82025303 2817 0 0
2 83072425 2863 0 0
0 83323906 2711 0 0
0 84726948 2667 0 0
0 85916444 2788 0 0
0 86171290 2535 0 0
2 86171290 2843 0 0
2 86393225 2848 0 0
2 86709965 2874 0 0
0 86935462 2433 0 0
2 87897214 2707 0 0
2 87909905 2682 0 0
0 88331708 2660 0 0
2 89752057 2829 0 0
0 90274386 2528 0 0
0 90639906 3169 0 0
2 90639906 2670 0 0
