2 886485 878 0 0
0 1095060 580 0 0
0 1383287 4357 0 0
2 8178792 930 0 0
2 8361863 7856 0 0
2 8981228 456 0 0
0 9156102 2672 0 0
0 11288797 324 0 0
2 13254909 1058 0 0
2 13673681 590 0 0
0 14182995 5823 0 0
0 14196000 942 0 0
0 15356045 356 0 0
0 17814483 671 0 0
2 18447660 501 0 0
2 19001731 2657 0 0
0 20068031 6795 0 0
2 20769578 948 0 0
0 20933685 325 0 0
2 22488929 567 0 0
0 23127075 825 0 0
2 23646413 560 0 0
0 23700622 3003 0 0
0 25394457 1156 0 0
0 25567332 2591 0 0
2 25811474 1164 0 0
0 28398434 6285 0 0
2 28536516 595 0 0
0 28882829 534 0 0
0 29470736 1432 0 0
0 30004110 229 0 0
0 30590509 7488 0 0
2 31131585 173 0 0
2 31624732 467 0 0
0 32100544 1487 0 0
0 32332862 5835 0 0
0 33155778 2819 0 0
2 33177555 673 0 0
2 33442528 5253 0 0
2 34282658 1393 0 0
2 34378138 899 0 0
2 34691102 886 0 0
0 35256877 389 0 0
2 35617940 837 0 0
0 35749032 302 0 0
0 35949688 842 0 0
0 36620605 1386 0 0
2 36648657 6760 0 0
2 36768152 415 0 0
0 37048071 1672 0 0
2 37171216 875 0 0
0 37232028 1333 0 0
2 37257941 1120 0 0
0 38426672 1008 0 0
2 38455277 883 0 0
0 38652717 351 0 0
0 39148558 1992 0 0
2 39468225 484 0 0
0 39559507 702 0 0
0 40108550 351 0 0
0 40979494 926 0 0
2 41669055 610 0 0
0 42120103 999 0 0
2 43461341 3002 0 0
0 43987848 1105 0 0
0 44011850 3957 0 0
2 44818481 562 0 0
0 46594714 573 0 0
0 50262693 1638 0 0
0 50971235 1500 0 0
0 51346382 1000 0 0
2 51574290 336 0 0
0 52887447 712 0 0
2 53766685 6426 0 0
0 53887730 1919 0 0
2 54411653 7894 0 0
2 55618108 493 0 0
0 55779407 415 0 0
0 56024433 1652 0 0
2 56313708 2869 0 0
0 56739073 727 0 0
2 57122950 1343 0 0
2 58768290 1637 0 0
0 59063625 1654 0 0
2 60780429 833 0 0
0 61756022 1055 0 0
2 62417336 689 0 0
2 62958353 498 0 0
2 63070909 1844 0 0
2 63120543 470 0 0
2 64408193 816 0 0
2 65751314 4399 0 0
0 66585360 3328 0 0
2 67123519 1153 0 0
2 68418885 1060 0 0
0 68494607 1839 0 0
2 68597808 904 0 0
0 69354943 2692 0 0
0 69742496 1408 0 0
2 70858867 2906 0 0
0 71163249 1342 0 0
2 73526441 202 0 0
2 74093954 561 0 0
0 74648897 759 0 0
2 75066302 470 0 0
0 76360387 714 0 0
2 77433826 1737 0 0
0 77664717 4506 0 0
2 77891128 1883 0 0
2 78623730 2070 0 0
0 79439743 419 0 0
2 80267328 2777 0 0
0 80547432 7962 0 0
2 80760980 2082 0 0
2 80940339 6651 0 0
0 81260457 191 0 0
2 81944831 4295 0 0
0 82440901 2706 0 0
2 82440901 2729 0 0
0 82457995 1405 0 0
0 83555832 1065 0 0
2 83910366 1543 0 0
2 84309020 1719 0 0
0 84769345 984 0 0
2 85502129 2849 0 0
2 85815890 2358 0 0
2 86336515 1478 0 0
0 87231721 1655 0 0
0 88341375 2016 0 0
2 90141910 2226 0 0
2 90371302 1038 0 0
2 90474810 2843 0 0
2 90498222 961 0 0
0 90713686 407 0 0
2 91534436 1331 0 0
0 91984414 1401 0 0
2 92505330 2278 0 0
0 93012468 1845 0 0
2 93370807 10563 0 0
2 94168211 996 0 0
0 94175121 3706 0 0
0 94395868 650 0 0
